Label	Category	ENG	PL
TutorialDescriptionTargetingSimple	Tutorial	Press [ToggleTargetButtonPress] to target closest enemy.\n\nPress again to change target.\n\nHold to stop targeting.	Wciśnij [ToggleTargetButtonPress] by obrać cel.\n\nNaciśnij znowu żeby zmienić cel.\n\nPrzytrzymaj aby przestać celować.
TutorialTitleRipostingProjectiles	Tutorial	Advanced: Riposting Projectiles	Zaawansowane: Odbijanie Pocisków
TutorialDescriptionRipostingProjectilesSimple	Tutorial	Riposting or Basic Attacking a Projectile at just the right timing will send it flying back towards its source.	Uderzenie Podstawowym Atakiem lub Ripostowanie Pocisku w odpowiednim momencie sprawi, że poleci z powrotem do swego źródła.
TutorialDescriptionRipostingProjectilesDetailed	Tutorial	If you Riposte a Projectile at the perfect timing, it will be hit back towards its source (or at your current target).\n\nAlternatively, if you are performing a Basic Attack, and your weapon hits the Projectile during the Basic Attack's damage-dealing phase, it will also be sent back.	Jeśli Zripostujesz Pocisk w idealnym momencie, zostanie wysłany z w stronę tego, kto go stworzył (lub w twój obecny cel).\n\nAlternatywnie, jeśli wykonujesz Podstawowy Atak, a twoja broń trafi w Pocisk w momencie kiedy twój Podstawowy Atak zadaje obrażenia, to pocisk także zostanie odbity.
TutorialTitleAnimationCanceling	Tutorial	Advanced: Animation Canceling	Zaawansowane: Przerywanie Animacji
TutorialDescriptionAnimationCancelingSimple	Tutorial	You can interrupt a Basic Attack by switching stances, and you can interrupt the stance switch animation by Basic Attacking.	Możesz przerwać Podstawowy Atak poprzez zmianę postawy, oraz możesz przerwać animację zmiany postawy poprzez wyprowadzenie Podstawowego Ataku. 
TutorialDescriptionAnimationCancelingDetailed	Tutorial	It is possible to interrupt a Basic Attack animation by switching stances.\n\nStance switch animation can be canceled by Basic Attacking, Dodging, Blocking or using a Technique.\n\nAs such, it is possible to react even in the middle of attack animation by switching stances and pressing the button corresponding to e.g. Blocking.	Animację Podstawowego Ataku można przerwać poprzez zmianę postawy.\n\nAnimacja zmiany postawy może być przerwana przez wykonanie Podstawowego Ataku, Uniku, Bloku lub Techniki.\n\nW wyniku tego możliwe jest reagowanie nawet w trakcie animacji ataku: należy zmienić postawę i od razu nacisnąć przycisk odpowiedzialny za np. Blok. 
Title_Iris	Name	Iris, the Progenitor of the Anima	Iris, Protoplasta Anima
Title_Maginhart	Name	Maginhart, the Hollow Armor	Maginhart, Pusta Zbroja
Title_AnimatedGreataxe	Name	Animated Greataxe	Ożywiony Topór
Title_AnimatedBlades	Name	Animated Blades	Ożywione Ostrza
Title_AnimatedBow	Name	Animated Bow	Ożywiony Łuk
Title_Adventurer	Name	Adventurer	Poszukiwacz Przygód
Title_AnimaRookie	Name	Anima Rookie	Rekrut Anima
Title_AnimaGuardian	Name	Anima Guardian	Strażnik Anima
Title_AnimaBlademaster	Name	Anima Blademaster	Mistrz Ostrzy Anima
Title_AnimaBowmaster	Name	Anima Bowmaster	Mistrz Łuku Anima
Title_AnimaSpearmaster	Name	Anima Spearmaster	Mistrz Włóczni Anima
Title_WeaponPillager	Name	The Weapon Pillager	Grabieżca Broni
Title_Ryker	Name	Ryker, Head of the Molis Family	Ryker, Głowa Rodziny Molis
Title_GiantArmor	Name	Giant Armor	Gigantyczna Zbroja
Name_ManorGuard	Name	Manor Guard	Strażnik Rezydencji
Name_Gerrald	Name	Gerrald	Gerrald
Name_Maginhart	Name	Maginhart	Maginhart
Title_Player	Name	Alex, the Core Reaper	Alex, Żniwiarz Rdzeni
Name_Shadow	Name	Shadow	Cień
Name_FlameShadow	Name	Blazing Shadow	Płonący Cień
Title_FlameShadow	Name	Blazing Shadow	Płonący Cień
Title_Shadow	Name	The Shadow of the Progenitor	Cień Pierwszego
Name_Clarise	Name	Clarise	Clarise
Title_Clarise	Name	Clarise, the Salutis Assassin	Clarise, Zabójca Salutis
Name_Clarise1	Name	Clarise	Clarise
Title_Clarise1	Name	Clarise (I)	Clarise (I)
Name_Laura	Name	Laura	Laura
Title_Laura	Name	Laura, Head of the Tonitrui Family	Laura, Głowa Rodziny Tonitrui
Name_Relana	Name	Relana	Relana
Name_TimelyHelpNPC	Name	Trimvine Citizen	Mieszkaniec Trimvine
Name_TrimvineCitizen	Name	Trimvine Citizen	Mieszkaniec Trimvine
Name_Scientist	Name	Scientist	Naukowiec
Name_Smuggler	Name	Smuggler	Przemytnik
Name_SentientArmor	Name	Sentient Armor	Świadoma Zbroja
Name_Drake	Name	Drake	Drake
Name_Ryker	Name	Ryker	Ryker
Name_Iris	Name	Iris	Iris
Name_IgnisJudge	Name	The referee	Sędzia
Name_Nathalie	Name	Nathalie	Nathalie
Name_IgnisKnight	Name	Ignis Knight	Rycerz Ignis
Name_IgnisAssassin	Name	Ignis Assassin	Zabójca Ignis
Name_Default	Name	Civilian	Cywil
Name_Default_Male	Name	Man	Mężczyzna
Name_Default_Female	Name	Woman	Kobieta
Title_ExplosivesExpert	Name	Explosives Expert	Ekspert Materiałów Wybuchowych
Title_IgnisPaladin	Name	Ignis Paladin	Paladyn Ignis
Title_IgnisKnight	Name	Ignis Knight	Rycerz Ignis
Title_IgnisPyromancer	Name	Ignis Pyromancer	Piromanta Ignis
Title_IgnisAssassin	Name	Ignis Assassin	Zabójca Ignis
Title_IgnisSwordmaster	Name	Ignis Swordmaster	Mistrz Fechtunku Ignis
Title_IgnisCannonier	Name	Ignis Cannonier	Kanonier Ignis
Title_Blaine	Name	Blaine, Ignis Family Head	Blaine, Głowa Rodziny Ignis
Name_Blaine	Name	Blaine	Blaine
Title_Colten	Name	Colten, Ignis Family Heir	Colten, Dziedzic Rodziny Ignis
Title_ColtenLeader	Name	Colten, Ignis Family Head	Colten, Głowa Rodziny Ignis
Name_Colten	Name	Colten	Colten
Name_DrakeIgnis	Name	Drake (Ignis)	Drake (Ignis)
Title_DrakeIgnis	Name	Drake, the Mounting Flame	Drake, Narastający Płomień
Title_AnimatedArmor	Name	Animated Armor	Ożywiona Zbroja
Title_FireElemental	Name	Fire Elemental	Żywiołak Ognia
Title_IgnisCaptain	Name	Ignis Captain	Kapitan Ignis
Title_IgnisLancer	Name	Ignis Lancer	Mistrz Włóczni Ignis
Title_Criminal_FreezeCaster	Name	Frost Criminal	Przestępca Władający Mrozem
Title_Criminal_Hammer	Name	Hammer Criminal	Przestępca z Młotem
Title_Criminal_Grenadier	Name	Grenadier Criminal	Przestępca Grenadier
Title_Criminal_Shortbow	Name	Bow Criminal	Przestępca z Łukiem
Name_Player	Name	Alex	Alex
Title_Criminal_Leader	Name	Criminal Leader	Przywódca Przestępców
Title_Criminal_Spear	Name	Spear Criminal	Przestępca z Włócznią
Title_Criminal_Daggers	Name	Dagger Criminal	Przestępca ze Sztyletami
Title_GiantArmour	Name	Giant Armor	Gigantyczna Zbroja
Title_GiantElemental	Name	Giant Elemental	Gigantyczny Żywiołak
Title_Berserker	Name	The Berserker	Berserker
Title_GraveRobber	Name	Grave Robber	Okradacz Grobów
Title_SalutisAssassin	Name	Salutis Assassin	Zabójca Salutis
Title_Criminal_Shield	Name	Shield Criminal	Przestępca z Tarczą
Title_ShieldGiant	Name	Shield Giant	Tarczowy Gigant
Title_UnknownEnemy	Name	Unknown Enemy	Nieznany Przeciwnik
Name_Unknown	Name	???	???
TechniqueFamily_Ignis_Colored	UI	<color=#730300ff>Ignis</color>	<color=#730300ff>Ignis</color>
TechniqueFamily_Anima_Colored	UI	<color=#005E0Aff>Anima</color>	<color=#005E0Aff>Anima</color>
TechniqueFamily_Glacies_Colored	UI	<color=#4487CBff>Glacies</color>	<color=#4487CBff>Glacies</color>
TechniqueFamily_Salutis_Colored	UI	<color=#9D9D9Dff>Salutis</color>	<color=#9D9D9Dff>Salutis</color>
TechniqueFamily_Molis_Colored	UI	<color=#794818ff>Molis</color>	<color=#794818ff>Molis</color>
TechniqueFamily_Tonitrui_Colored	UI	<color=#DBC400ff>Tonitrui</color>	<color=#DBC400ff>Tonitrui</color>
TechniqueFamily_Proprius_Colored	UI	<color=#6916A1ff>Proprius</color>	<color=#6916A1ff>Proprius</color>
TechniqueFamily_None_Colored	UI	"<color=""grey"">Neutral</color>"	"<color=""grey"">Neutralna</color>"
TechniqueUpgradeA	UI	Ancient	Antyczna
TechniqueUpgradeB	UI	Battle-born	Bitewna
TechniqueUpgradeAFull	UI	Ancient Mastery	Antyczne Mistrzostwo
TechniqueUpgradeBFull	UI	Battle-born Mastery	Bitewne Mistrzostwo
UltimateTechnique	UI	Ultimate	Ostateczna
Technique	UI	Technique	Technika
StanceUnlockTitle	UI	UI	Postawa
UpgradeUnlockTitle	UI	Upgrade	Ulepszenie
AbilityUnlockTitle	UI	Technique	Technika
AbilityMasteryTitle	UI	Mastery	Ulepszenie
Player	UI	Gracz	
Enemies	UI	Wrogowie	
RemainsActiveInOtherStances	UI	(Active even in other stances):	(Aktywne nawet w innych postawach):
UI_EffectSource	UI	Source: 	Źródło: 
UI_ActiveEffectCount	UI	Active Effects: 	Aktywne Efekty: 
UI_EffectSourceUnknown	UI	Unknown	Nieznane
EffectSourceType_Equipment	UI	Equipment	Uzbrojenie
EffectSourceType_Enemy	UI	Enemy	Wróg
EffectSourceType_PassivePowerUp	UI	Passive Power-up	Pasywne Wzmocnienie
EffectSourceType_Stance	UI	UI	Postawa
EffectSourceType_Technique	UI	Technique	Technika
EffectSourceType_Tool	UI	Tool	Narzędzie
EffectSourceType_Unknown	UI	Unknown	Nieznane
StanceUpgrade1	UI	Stance Upgrade 1	Ulepszenie Postawy 1
StanceUpgrade2	UI	Stance Upgrade 2	Ulepszenie Postawy 2
StanceUpgrade3	UI	Stance Upgrade 3	Ulepszenie Postawy 3
Stance	UI	Stance	Postawa
SingularPursuitOnlyOneStanceNotification	UI	Singular Pursuit can only be assigned to one Stance at a time. Unequip Singular Pursuit from its current Stance to equip it to a new one.	Jednotorowa Specjalizacja może być przypisana do tylko jednej Postawy jednocześnie. Zdejmij Jednotorową Specjalizację ze jej obecnej Postawy aby założyć ją na nową.
CostPerSecond	UI	sec	sek
GainedIgnisEnergyNotification	UI	Ignis Energy increased to {0}.	Energia Ignis zwiększona do {0}.
ItemsOnCooldownWarning	UI	Tools are on [CD]Cooldown.	Używanie Narzędzi jest [CD]Zablokowane.
SlowedTimeTechniqueRestrictionWarning	UI	You cannot use time-slowing Techniques when time is already slowed down.	Nie możesz używać Technik spowalniających czas kiedy czas jest już spowolniony.
LauraPocketMoneyNotification	UI	Laura has sent you {0} extra funds.	Laura przesłała ci {0} dodatkowych środków.
SkillTreeDescription_StancesAndTechniques	UI	Stances, Techniques, Upgrades	Postawy, Techniki, Ulepszenia
SkillTreeDescription_PassivePowerUps	UI	Passive Power-Ups	Pasywne Wzmocnienia
SkillTreeSpeciality_Anima	UI	 [Weapons]Weapons, [Riposte]Ripostes, [Counter]Counters, [BA]Basic Attacks, [Sharp]Sharp	
SkillTreeSpeciality_Ignis	UI	 [Heavy]Heavy Weapons, [Magic]Magic, [S]Stagger, [A]Armor, [Burn]Burn	
SkillTreeSpeciality_Glacies	UI	 [Ranged]Ranged Weapons, [Magic]Magic, [S]Stagger, [C]Crowd-Control, [Freeze]Freeze	
SkillTreeSpeciality_Molis	UI	 [H]Health, [SB]Stagger Bar, [T]Tenacity, [A]Armor, [Barrier]Barrier	
SkillTreeSpeciality_Salutis	UI	 [Backstab]Backstabs, [I]Injury, [Technique]Techniques, [CDR]Cooldown Reduction, [Bleed]Bleed	
SkillTreeSpeciality_Tonitrui	UI	 [Light]Light Weapons, [I]Injury, [BA]Basic Attacks, [AS]Speed, [Supercharge]Supercharge	
SkillTreeSpeciality_Proprius	UI	 [Magic]Magic, [Technique]Techniques, [EG]Energy Gain, [Analysis]Analysis	
DialogueButton_Next	UI	Next	Dalej
DialogueButton_History	UI	History	Historia
DialogueButton_Skip	UI	Skip	Pomiń
DialogueButton_StopSkip	UI	Stop	Stop
PauseScreenLabel	UI	PAUSED	PAUZA
DamageDisplay_Dodged	UI	Dodged	Unik
MissionRewards	UI	Rewards	Nagrody
PlayerName	UI	Player	Gracz
UnitType_Boss	UI	Enforcer	Autarcha
MissionReward_GoldPerEnemy	UI	{0} Gold for each enemy	{0} Złota za każdego wroga
MissionReward_ExperiencePerEnemy	UI	{0} Experience for each enemy	{0} Doświadczenia za każdego wroga
MissionReward_Gold	UI	{0} Gold	{0} Złota
MissionReward_Experience	UI	{0} Experience	{0} Doświadczenia
GetMoneyHistoryEntry	UI	Gained {0} Gold.	Zdobyto {0} Złota.
SpentMoneyHistoryEntry	UI	Spent {0} Gold.	Wydano {0} Złota.
GetExperienceHistoryEntry	UI	Gained {0} Experience.	Zdobyto {0} Doświadczenia.
QuitPlayingConfirmation	UI	Do you want to finish playing? All unsaved progress will be lost.	Czy chcesz zakończyć granie? Cały niezapisany postęp zostanie utracony.
InGameDialogueSpeed	UI	In-world Dialogue Speed: {0}%	Prędkość Dialogu w Świecie: {0}%
ScreenShake	UI	Screen Shake: {0}%	
DialogueTextSpeed	UI	Dialogue Text Speed: {0}%	Prędkość Tekstu Dialogów: {0}%
NotHighEnoughLevelForDestructibleNotification	UI	Can't even scratch that thing. I would need to be much higher level than I am now.	Nawet tego nie mogę zadrapać. Potrzebowałbym być na o wiele wyższym poziomie niż jestem teraz.
SlightlyNotHighEnoughLevelForDestructibleNotification	UI	I can almost destroy that thing. I would need just a bit higher level.	Prawie jestem w stanie to zniszczyć. Potrzebuję tylko odrobinę wyższego poziomu.
DialogueSelectedChoice	UI	Selected choice: 	Wybrana opcja: 
TooLowLevelToUseWarning	UI	Level [Experience]{0} is required to use {1} items.	Poziom [Experience]{0} jest wymagany by używać przedmiotów {1}.
TooLowLevelToEquipWarning	UI	Level [Experience]{0} is required to equip {1} items.	Poziom [Experience]{0} jest wymagany by zakładać przedmioty {1}.
TooLowLevelToUpgradeWarning	UI	Level [Experience]{0} is required to create {1} items.	Poziom [Experience]{0} jest wymagany by tworzyć przedmioty {1}.
NotEnoughMaterialsToUpgradeWarning	UI	Not enough [Money]Money or [ExcellentMaterials]Materials to upgrade.	Za mało [Money]Pieniędzy lub [ExcellentMaterials]Materiałów do ulepszenia.
NotEnoughToolMaterialsToUpgradeWarning	UI	Not enough [ToolMaterials]Materials to upgrade.	Za mało [ToolMaterials]Materiałów do ulepszenia.
LoadingScreen	UI	Loading...	Wczytywanie...
AutoSkipLabel	UI	Automatically skip read dialogue	Automatycznie pomijaj przeczytane dialogi
SkipReadTextLabel	UI	Enable skipping unread dialogue	Pozwól na pomijanie nieczytanych dialogów
PowerUpPointsRequired	UI	No Power-up points available. Deselect a power-up or earn more points by leveling up.	Brak punktów Wzmocnienia. Wyłącz jedno z wzmocnień lub zdobądź więcej punktów poprzez zwiększenie Poziomu.
PowerUpName	UI	Passive Power-up	Pasywne Wzmocnienie
TechniqueUpgrades	UI	Equippable Upgrades	Używalne Ulepszenia
UltimateTechniques	UI	Ultimates per combat	Ostateczne Techniki na walkę
PowerUpPoints	UI	Unused Power-up Points	Nieużyte Punkty Wzmocnienia
OnlyOneHealingPowerUp	UI	You can only unlock one Healing Power-Up from all 7 skill trees.	Możesz odblokować tylko jedno Leczące Wzmocnienie ze wszystkich 7 drzew rozwoju.
CannotRefundPowerUpWhenHigherTierUnlocked	UI	To refund this power-up, you first need to refund all further rows.	Aby zwrócić punkty za to wzmocnienie, najpierw musisz zwrócić punkty za wszystkie rzędy po tym.
PreviousPowerUpTierRequired	UI	To unlock this power-up, you first need to unlock all previous rows.	Aby odblokować to wzmocnienie, najpierw musisz odblokować wszystkie rzędy przed tym.
HigherLevelRequired	UI	Level {0} Required	Wymagany {0} Poziom
UIPlayerLevel	UI	Level	Poziom
FreeCostIndicator	UI	-	-
SkillTree_Tier1	UI	Tier I	Szczebel I
SkillTree_Tier2	UI	Tier II (Requires Level 10)	Szczebel II (Wymaga 10 Poziomu)
SkillTree_Tier3	UI	Tier III (Requires Level 20)	Szczebel III (Wymaga 20 Poziomu)
