Label,Category,ENG,PL
GlaciesVillage_ValeriePreBossFight_20,Dialogue,"Make myself useful,"" Valerie said as she allowed a weary sigh to escape her lips. ""That shadowy thing allowed me to remember what happened in that 'discarded past', you know? I recalled everything I learned about the Glacies family... and about myself.",
GlaciesVillage_ValeriePreBossFight_30,Dialogue,"Are you seriously going to believe everything that shady thing throws at you?"" Alex said as he let out an exasperated sigh. ""Surely you don't believe that it's showing you these things out of the goodness of its heart, right? It wants to see you suffer!",
GlaciesVillage_ValeriePreBossFight_40,Dialogue,"But those things it showed me, those memories: they're all true, are they not?"" Valerie asked. ""Those 'manhunts' organized by the Glacies family. And the way I killed a man due to an overreaction."" Seeing that Alex could not deny even a single of those things, Valerie showed a wry smile. ""Thought as much. I can feel it in my bones: these are memories of things that actually happened, things that I simply ended up forgetting.",
GlaciesVillage_ValeriePreBossFight_50,Dialogue,So what? It simply means that you can learn from those mistakes. Avoid making them again!,
GlaciesVillage_ValeriePreBossFight_60,Dialogue,"Upon hearing Alex's words, Valerie simply shook her head with a sad smile. ""And what would that accomplish? Extend my pointless existence for a few more months, perhaps even years? And to what end? To continue the legacy that my 'beloved' family left me?"" Valerie asked without hiding her disgust. ""No, I have a better plan.""",
GlaciesVillage_ValeriePreBossFight_70,Dialogue,"The tragedy from previous cycle made me realize: the existence of a villain can unite people together, make them forget their differences and make them work towards one, singular goal. That's how Gerrald's 'massacre' was made possible. After all, there are no villains as perfect as the Glacies family.",
GlaciesVillage_ValeriePreBossFight_80,Dialogue,"""There's no reason to throw your life away like this,"" Alex said, finally realizing what Valerie was trying to accomplish.",
GlaciesVillage_ValeriePreBossFight_90,Dialogue,"It's a worthless life anyway. As a Glacies, the least I can do is perform my role until the very end,"" Valerie said as energy started raging wildly around her. ""Seems like it's starting. And don't worry: I won't burden you this time around. Once the energy runs out, my body will perish on its own. No need to worry about getting your hands dirty.",
GlaciesVillage_ValeriePreBossFight_100,Dialogue,"Before Alex could say anything, great force pushed him outside the ice caverns, straight onto the streets of Mildfrost. Valerie silhouette followed soon after, raging with power of her fellow Glacies family members. ""The time of reckoning is at hand,"" her voice resounded through the plaza. ""And this village shall be the first of many to suffer its just punishment. All who turned their backs on the Glacies family shall suffer.""",
GlaciesVillage_ValeriePreBossFight_110,Dialogue,"So this is the choice she made,"" Gerrald said as he cast a glance at Valerie's berserk state. ""If she decided to become kindling for the fire of our alliance, the least we can do is make sure her sacrifice doesn't go to waste.",
GlaciesVillage_ValeriePreBossFight_120,Dialogue,"""And you're going to accept it just like that!?"" Alex asked in disbelief. He was sure that Gerrald saved Valerie's life for a reason, that he wished for her to reach a better future. But here he was, emotionlessly accepting the girl's sacrifice.",
GlaciesVillage_ValeriePreBossFight_130,Dialogue,"""She's an adult and she made her choice,"" Gerrald said as shot a sharp glare in Alex's direction. ""I think it's about time to acknowledged her as an individual with her own goals and dreams, rather than a child in need of coddling."" Leaving those words behind, Gerrald threw himself into the frey, with Alex begrudingly following close behind.",
GlaciesVillage_ValeriePostBossFight_0,Dialogue,"True to her words, Valerie's body started breaking down as soon as the energy surrounding her was subdued. She only had a few short minutes of life left. And yet, seeing the villagers observing her from afar, she refused to break her facade. ""Pathetic maggots. Having to hide behind the backs of those stronger than you. If it weren't for Alex Wester and Gerrald, I would have surely slaughtered you all. ",
GlaciesVillage_ValeriePostBossFight_10,Dialogue,"They can't hear you from that far away,"" Alex said and let out a weary sigh as he approached Valerie's battered body. ""Why did you do this?",
GlaciesVillage_ValeriePostBossFight_20,Dialogue,"I think you, of all people, should know that, mr Alex,"" Valerie said as she forced herself to smile through the pain. ""When the whole world considers you a detestable villain, it simply makes you wish to prove them wrong. No matter the cost.",
GlaciesVillage_ValeriePostBossFight_30,Dialogue,"But those people will remember you as a petty nuisance, rising up only to be defeated on the very same day,"" Alex said as he grimaced and pointed towards the villagers. ""To them, you'll simply remain as 'yet another Glacies tyrant'.",
GlaciesVillage_ValeriePostBossFight_40,Dialogue,"""The truth is: I don't give a damn about their opinions,"" Valerie said as her eyes started glazing over. ""As long as the few people I care about remember me in the right way, that's enough for me."" Leaving those words behind, Valerie breathed her last, leaving Alex and Gerrald standing in the snow.",
GlaciesVillage_ValeriePostBossFight_50,Dialogue,"After a painfully long silence, Alex spoke up, ""There, satisfied?"" he asked Gerrald. ""With this, your 'massacre of the Glacies family' is complete, topped off by a perfectly avoidable death from an innocent person.""",
GlaciesVillage_ValeriePostBossFight_60,Dialogue,"""Spare me your whining and tell me: did your Glacies energy get stronger?"" Gerrald asked, his expression indecipherable behind the mask.",
GlaciesVillage_ValeriePostBossFight_70,Dialogue,"""...It did. For whatever it's worth,"" Alex said without hiding his disgust.",
GlaciesVillage_ValeriePostBossFight_80,Dialogue,"""Then that's all that matters,"" Gerrald said as started walking away from Alex.",
GlaciesVillage_ValeriePostBossFightDuel_0,Dialogue,"""I'm itching to try out my newfound power. And I'm not taking no for an answer."" *Fight Gerrald*",
GlaciesVillage_ValeriePostBossFightDuel_10,Dialogue,"""I'm itching to try out my newfound power. And I'm not taking no for an answer,"" Alex said, no longer able to control the anger bubbling up onto the surface.",
GlaciesVillage_ValeriePostBossFightDuel_20,Dialogue,"""Fair enough. But let's change location first. Wouldn't want to jeopardize Valerie's sacrifice,"" Gerrald said as he headed towards the ice caverns. After giving Valerie a proper burial, Alex followed after him.",
GlaciesVillage_ValeriePostBossFightDuel_30,Dialogue,"""Guess I can finally let out all the frustrations that have been building up,"" Alex said as he readied his weapon.",
GlaciesVillage_ValeriePostBossFightDuel_40,Dialogue,"""Don't worry, I'm quite used to handling petulant children. Wouldn't want you to break before the Eclipse even starts,"" Gerrald said as he aimed his rifle straight at Alex, signaling the start of the duel.",
GlaciesVillage_ValeriePostBossFightDuelFinished_0,Dialogue,"""Was that enough... to cool your head a little?"" Gerrald asked as he struggled to catch his breath.",
GlaciesVillage_ValeriePostBossFightDuelFinished_10,Dialogue,"""I wish I could break an arm or two, but guess this will have to do,"" Alex said as he sheathed his weapon.",
GlaciesVillage_ValeriePostBossFightDuelFinished_20,Dialogue,"I swear, if it wasn't for the promise I made to Silas..."" Gerrald said as he audibly grit his teeth. ""What did I do to deserve dealing with self-righteous pricks like you?",
GlaciesVillage_ValeriePostBossFightDuelFinished_30,Dialogue,"Couldn't have happened to a better guy,"" Alex replied, not even trying to hide his animosity. ""Letting a gullible girl sacrifice herself sounds like something deserving of much worse.",
GlaciesVillage_ValeriePostBossFightDuelFinished_40,Dialogue,"Listen to me, you insufferable ignoramus, because I'm only going to say it once,"" Gerrald said in an unprecedented display of anger. ""If you truly care about Valerie's well-being, then make sure to get as strong as possible. And don't let the Shadow lead you astray.",
GlaciesVillage_ValeriePostBossFightDuelFinished_50,Dialogue,"Wait, what do you mean by 'Valerie's well-being'?"" Alex asked, taken completely off-guard. ""She's dead! It's too late for that!",
GlaciesVillage_ValeriePostBossFightDuelFinished_60,Dialogue,"You, of all people, should know that death is not always irreversible,"" Gerrald said as he turned his steps towards the exit. ""Damn it. I got riled up and revealed more than I should. Let's just hope you'll use your brain and won't waste this opportunity.",
GlaciesVillage_ValeriePostBossFightDuelFinished_70,Dialogue,"Providing no other explanation, Gerrald left Alex alone in the ice caverns. In the end, Alex was able to learn how to fully utilize the Glacies energy, so his business in the icy region was finished. All that was left was to use it against Drake's Tonitrui energy.",
